1,3,4,5,7,8,6,2
"V","VF7JMHFXB97229692","CITROEN","C2","0%","","13/05/2005","CV192HV"
"V","VF7FC8HYB27197355","CITROEN","C3","0%","","","CV195JZ"
"V","ZLA17900013228889","LANCIA","PHEDRA","0%","","","CV206JY"
"V","ZFA18800004938450","FIAT","PUNTO","0%","","","CV207JT"
"V","WVWZZZ1KZ5B157564","VOLKSWAGEN","GOLF","0%","","","CV207KH"
"V","","VOLKSWAGEN","GOLF","0%","","","CV208AY"
"V","VF7FCHFXB27327684","CITROEN","C3","0%","","","CV228KF"
"V","ZAR93700003291161","ALFA ROMEO","147","0%","","","CV242JN"
"V","JF1SG5LK45G052603","SUBARU","FORESTER","0%","","21/03/2005","CV251EE"
"V","","CITROEN","BERLINGO'","0%","","","CV255KH"
"V","W0L0AHL3555131095","OPEL","ASTRA","0%","","","CV262DR"
"V","","FIAT","MULTIPLA","0%","","","CV269JJ"
"V","WVWZZZ1KZ5B135592","VOLKSWAGEN","GOLF","0%","","","CV275JR"
"V","VF7JM8HZB97239719","CITROEN","C2","0%","","","CV281JZ"
"V","WF0LXXLURL3Y12471","FORD","STREETKA","0%","","08/04/2005","CV287RX"
"V","WVWZZZ3BZ5E154080","VOLKSWAGEN","PASSAT","0%","","","CV295KK"
"V","VF1JP0F0533596412","RENAULT","MODUS","0%","","19/04/2005","CV298JE"
"V","VNKKV18340A438326","TOYOTA","YARIS","0%","","","CV309KD"
"V","ZFA16900000368323","FIAT","PANDA","0%","","","CV310JH"
"V","ZFA35000000084078","FIAT","IDEA","0%","","21/03/2005","CV313NR"
"V","WAUZZZ8P45A164028","AUDI","A3","0%","","","CV321J"
"V","ZFA18800004917939","FIAT","PUNTO","0%","","","CV322VS"
"C","ZCFC3563105531955","IVECO","DAILY","100%","","","CV325HA"
"V","WVWZZZ1KZ5W199768","VOLKSWAGEN","GOLF","0%","","17/03/2005","CV326AW"
"V","ZFA18800004961767","FIAT","PUNTO","0%","","10/06/2005","CV334KB"
"A","WF0VXXTTFV5R34672","FORD","I.V.R.","0%","","","CV334MB"
"V","WV2ZZZ2KZ5X093473","VOLKSWAGEN","CADDY","0%","","","CV336FB"
"V","WME4540011B060170","SMART","FORFOUR","0%","","20/05/2005","CV357KE"
"V","VF7FCKFVB27227969","CITROEN","C3","0%","","","CV361NH"
"V","ZFA22300005314896","FIAT","DOBLO'","0%","","","CV367HA"
"V","","AIXAM","GT","0%","","","CV391NF"
"V","WF03XXGCD35B69601","FORD","FOCUS","0%","","09/06/2005","CV392NG"
"V","WBAPB11000WE20660","BMW","X3","0%","","","CV394KE"
"V","WBAVC31070PS20415","BMW","SERIE 3","0%","","","CV395YN"
"V","TMBBE61Z758033967","SKODA","OCTAVIA","0%","","","CV401JR"
"V","","FIAT","PUNTO EVO","0%","","","CV404AY"
"V","W0L0AHL3555216830","OPEL","ASTRA","0%","","","CV418KH"
"V","","LANCIA","DELTA","0%","","","CV422JN"
"V","ZLA84300002148738","LANCIA","YPSILON","0%","","22/06/2005","CV430KD"
"V","","FIAT","PANDA","0%","","","CV432AY"
"V","ZFA16900000399646","FIAT","PANDA","0%","","","CV447KB"
"V","","CITROEN","C1","0%","","","CV458MC"
"V","WDB2037071A825579","MERCEDES","CLASSE C","0%","","","CV463EM"
"V","ZFA35000000091608","FIAT","IDEA","0%","","","CV464KJ"
"V","W0L0XCR975E020784","OPEL","TIGRA","0%","","","CV468KH"
"V","","LANCIA","MUSA","0%","","01/01/2005","CV475KD"
"V","ZFA18800002570498","FIAT","PUNTO","0%","","","CV479KG"
"C","WDB9036621R320621","MERCEDES","SPRINTER","100%","","","CV480NE"
"V","W0L0XCF6854271649","OPEL","CORSA","0%","","","CV482KH"
"V","ZAR93700003271390","ALFA ROMEO","147","0%","","","CV484ZA"
"V","ZFA18800004966402","FIAT","PUNTO","0%","","","CV490NJ"
"V","W0L0XCE7554025217","OPEL","MERIVA","0%","","","CV495BW"
"V","ZFA22300005252908","FIAT","DOBLO'","0%","","","CV499EM"
"V","","FORD","FUSION","0%","","","CV499KK"
"V","ZFA18600002242195","FIAT","MULTIPLA","0%","","","CV510JL"
"V","ZFA19200000570241","FIAT","STILO","0%","","","CV523KD"
"V","WV1ZZZ2DZ5H020096","VOLKSWAGEN","LT","0%","","","CV533MA"
"V","W0L0XCF0854117508","OPEL","CORSA","0%","","29/04/2005","CV548JR"
"V","WAUZZZ8P35A094988","AUDI","A3","0%","","","CV554MB"
"V","ZFA18700001146053","FIAT","SEICENTO","0%","","","CV559JK"
"V","ZFA19200000569807","FIAT","STILO","40%","","05/06/2005","CV572KG"
"V","","AIXAM","GT","0%","","","CV572ZA"
"V","ZFA17900013212431","FIAT","ULYSSE","0%","","","CV582VE"
"V","ZLA84300002134750","LANCIA","YPSILON","0%","","05/05/2005","CV588NH"
"V","ZFA35000000068513","FIAT","IDEA","0%","","","CV592AT"
"V","","PEUGEOT","206","0%","","","CV593KJ"
"C","ZCFA71EJ902647386","IVECO","EUROCARGO","0%","","","CV594KP"
"V","WDB1680091J967207","MERCEDES","CLASSE A","0%","","09/03/2005","CV597GT"
"V","ZFA16900000374534","FIAT","PANDA","0%","","","CV608JK"
"V","WAUZZZ4F66N069428","AUDI","A6","0%","","","CV619SP"
"V","ZAR93200001381709","ALFA ROMEO","156","0%","","","CV624JD"
"V","WV2ZZZ2KZ4X006918","VOLKSWAGEN","CADDY","0%","","","CV630JJ"
"V","ZFA22300005340345","FIAT","DOBLO'","0%","","07/07/2005","CV636NJ"
"V","WDB2030061A366418","MERCEDES","CLASSE C","0%","","","CV640BB"
"V","ZFA35000000096455","FIAT","IDEA","0%","","","CV650NJ"
"V","WF0DXXGAJD4S52486","FORD","FIESTA","0%","","30/04/2005","CV659JW"
"V","WMWRC31030TH58797","MINI","COOPER","0%","","","CV667YJ"
"V","WF0HXXGAJH4Y89810","FORD","FIESTA","0%","","30/04/2005","CV675JW"
"V","TSMMHX91S00204556","SUZUKI","IGNIS","0%","","","CV677HL"
"V","WDB1714421F069978","MERCEDES","SLK","0%","","","CV682PN"
"C","ZFA24400007602398","FIAT","DUCATO","100%","","","CV687BZ"
"V","WF0VXXBDFV5J21971","FORD","TRANSIT","100%","","","CV690JJ"
"A","ZFA24400007456374","MC LOUIS","P210","0%","","","CV697KP"
"V","WVWZZZ3CZ6P017886","VOLKSWAGEN","PASSAT","0%","","06/06/2019","CV703KD"
"V","","SMART","FORTWO","0%","","","CV705JP"
"V","SCBCE63W95C029443","BENTLEY","CONTINENTAL","0%","","","CV710YV"
"V","VF7FL8HYB27206405","CITROEN","C3","0%","","24/03/2005","CV727JF"
"V","W0L0TGF7552150805","OPEL","ZAFIRA","0%","","","CV744EE"
"V","","FIAT","IDEA","0%","","","CV746KL"
"V","WF0AXXTTFA4L31179","RIMOR","50P3 DD","0%","","19/05/2005","CV755NE"
"V","","LANCIA","YPSILON","0%","","","CV763KG"
"C","WF0AXXBDFA4C62292","FORD","TRANSIT","100%","","","CV763NE"
"V","WVWZZZ9NZ5D048476","VOLKSWAGEN","POLO","0%","","11/05/2005","CV766HK"
"V","ZFA18800000803157","FIAT","PUNTO","0%","","","CV766KK"
"V","ZFA16900000338525","FIAT","PANDA","0%","","21/06/2005","CV772KC"
"V","JAAN1R70L47100734","ISUZU","NQR","0%","","","CV778KR"
"V","WBAUG51090PV11994","BMW","SERIE 1","0%","","","CV784BS"
"V","1J8G6E85X5W561698","JEEP","CHEROKEE","0%","","29/03/2005","CV790YG"
"V","","IVECO","EUROTRAKKER","0%","","","CV800KP"
"V","WF03XXGCD35M07594","FORD","FOCUS","0%","","","CV817JJ"
"V","ZLA84300002126151","LANCIA","YPSILON","0%","","03/03/2005","CV828BC"
"C","WF0AXXBDFA5U26995","FORD","TRANSIT","100%","","","CV829KM"
"V","ZFA22300005326287","FIAT","DOBLO'","0%","","08/03/2003","CV834JH"
"V","ZLA84300002155013","LANCIA","YPSILON","0%","","","CV840JY"
"V","YV1MW753152111535","VOLVO","V50","0%","","","CV847NF"
"V","ZFA24400007562800","FIAT","DUCATO","0%","","","CV854AZ"
"V","","AIXAM","GT","0%","","","CV892NE"
"V","","DAIHATSU","TERIOS","0%","","","CV901KL"
"V","ZFA16900000385980","FIAT","PANDA","0%","","","CV909KA"
"V","","FORD","C-MAX","0%","","","CV943JJ"
"V","","LANCIA","YPSILON","0%","","16/06/2005","CV945KD"
"V","WBAPB11000WE12090","BMW","X3","0%","","03/02/2005","CV962KL"
"V","WF0AXXBDFA5U29614","FORD","TRANSIT","0%","","","CV975KP"
"V","JMZNB2WPJN5P00234","MAZDA","2","0%","","","CW003GM"
"V","ZFA18800005349644","FIAT","PUNTO","0%","","","CW004LV"
"V","","FIAT","PANDA","0%","","","CW013PV"
"V","WMWRE31080TD12252","MINI","COOPER","0%","","","CW024KM"
"V","WDD1690311J197442","MERCEDES","CLASSE A","0%","","","CW028GT"
"V","WAUZZZ8E95A562785","AUDI","A4","0%","","","CW028YJ"
"V","","FIAT","PUNTO","0%","","","CW039GK"
"V","ZLA84300002163505","LANCIA","YPSILON","0%","","11/07/2005","CW064GD"
"C","ZFA24400007667537","FIAT","DUCATO","100%","","07/09/2005","CW064XC"
"V","WF0AXXBDFA5U29617","FORD","TRANSIT","0%","","","CW066FA"
"V","VNKKC18310A042019","TOYOTA","YARIS","0%","","","CW113YC"
"V","ZLA84300002152731","LANCIA","YPSILON","0%","","","CW121JP"
"V","WMWRF31010TL43496","MINI","COOPER","0%","","","CW131YD"
"C","ZFA24400007610493","FIAT","DUCATO","100%","","12/05/2005","CW133EF"
"V","ZFA18800004953434","FIAT","PUNTO","0%","","","CW142EX"
"V","JTDKZ20E000100489","TOYOTA","COROLLA","0%","","04/07/2005","CW145RT"
"V","","AIXAM","GT","0%","","","CW152FW"
"C","ZCFC3574005516186","IVECO","DAILY","100%","","","CW152HA"
"V","VF7FCKFVB27320843","CITROEN","C3","0%","","","CW153GN"
"V","ZFA18800004952984","FIAT","PUNTO","0%","","","CW163GJ"
"V","ZFA19200000582733","FIAT","STILO","0%","","","CW165GK"
"V","VF1KMRG0633749549","RENAULT","MEGANE","0%","","06/06/2005","CW171JW"
"V","ZFA16900000418603","FIAT","PANDA","0%","","20/07/2005","CW182GB"
"V","ZFA16900000177522","FIAT","PANDA","0%","","","CW190DL"
"V","WVWZZZ1KZ5B147096","VOLKSWAGEN","GOLF","0%","","","CW190EW"
"V","VNKKV18310A455438","TOYOTA","YARIS","0%","","","CW191GZ"
"V","KMHNM81XP5U182300","HYUNDAI","TERRACAN","0%","","04/08/2005","CW199EY"
"V","ZFA19200000562885","FIAT","STILO","0%","","","CW210AW"
"V","WDD1690071J232750","MERCEDES","CLASSE A","0%","","","CW211GE"
"V","ZFA22300005347092","FIAT","DOBLO'","0%","","","CW219GS"
"V","WF0DXXGAJD5B65036","FORD","FIESTA","0%","","","CW231GM"
"V","ZFA18800004982648","FIAT","PUNTO","0%","","","CW255GX"
"V","ZCFC3550002376504","IVECO","DAILY","0%","","","CW259HB"
"V","","FIAT","DUCATO","0%","","","CW260EH"
"V","","FIAT","PUNTO","0%","","","CW269TY"
"V","","VOLKSWAGEN","BORA","0%","","","CW283GE"
"V","","AIXAM","GT","0%","","","CW301EF"
"V","ZLA84300002160100","LANCIA","YPSILON","0%","","","CW307GD"
"V","W0L0XCF6856046513","OPEL","CORSA","0%","","29/07/2005","CW319GB"
"V","NMTEZ16R10R016355","TOYOTA","COROLLA","0%","","","CW320GT"
"V","","FIAT","DOBLO'","0%","","","CW334GN"
"V","ZFA16900000404262","FIAT","PANDA","0%","","","CW343GN"
"A","WF0AXXTTFA4T06169","FORD","CHAUSSON","0%","","","CW350FA"
"V","","AIXAM","GT","0%","","","CW361DL"
"V","","AIXAM","GT","0%","","","CW365GP"
"V","WVGZZZ1TZ4W073653","VOLKSWAGEN","TOURAN","0%","","","CW376AL"
"V","WME4503001J202600","SMART","FORTWO","0%","","","CW376GC"
"V","JTEYG20V500033819","TOYOTA","RAV4","0%","","","CW381GZ"
"V","WMWRB11040TK42310","MINI","ONE","0%","","","CW407FK"
"V","VF642AEA000019596","RENAULT TRUKS","SERIE T","0%","","","CW408HA"
"V","ZFA22300005339559","FIAT","DOBLO'","0%","","","CW425JP"
"V","ZCFC3590005411731","IVECO","DAILY","0%","","","CW432HC"
"V","VNKKV18300A431499","TOYOTA","YARIS","0%","","","CW433FA"
"V","","FIAT","PANDA","0%","","","CW441GK"
"V","WDB2110161A356311","MERCEDES","CLASSE E","0%","","19/01/2006","CW451KH"
"V","WME4503321J223910","SMART","FORTWO","0%","","27/05/2005","CW456GC"
"V","","AIXAM","GT","0%","","","CW460XY"
"V","WME4503321J228880","SMART","FORTWO","0%","","","CW467XE"
"V","VF1JP0C0533698146","RENAULT","MODUS","0%","","","CW471GR"
"V","ZFA18800004982520","FIAT","PUNTO","0%","","","CW479GK"
"V","VF7JM8HXB97154186","CITROEN","C2","0%","","","CW487GT"
"C","","RENAULT","MIDLUM","100%","","","CW487NN"
"V","ZLA84300002144648","LANCIA","YPSILON","0%","","","CW488GP"
"C","VWASHFF2481059116","NISSAN","CABSTAR","100%","","","CW489NN"
"C","VF644AGM000000562","RENAULT","MIDLUM","100%","","","CW490NN"
"V","ZCFA1MJ0202463541","IVECO","EUROCARGO","0%","","","CW493HA"
"V","TSMMMA33S00322438","SUZUKI","WAGON R","0%","","10/06/2005","CW505PG"
"V","A016391CN05","FIAT","PANDA","0%","","27/05/2005","CW508EW"
"V","ZFA16900000431567","FIAT","PANDA","0%","","25/07/2005","CW515EZ"
"V","WDD1690311J188355","MERCEDES","CLASSE A","0%","","","CW516EY"
"V","VNKKL18380A218581","TOYOTA","YARIS","0%","","","CW518GZ"
"V","VF7JMHFXB97291758","CITROEN","C2","0%","","","CW524GH"
"V","ZFA16900000401808","FIAT","PANDA","0%","","","CW526EW"
"V","WVWZZZ1KZ6B029613","VOLKSWAGEN","GOLF","0%","","","CW533EY"
"V","","FIAT","PANDA","0%","","","CW534FW"
"V","ZCFA1GD0002290449","IVECO","EUROCARGO","0%","","","CW554HC"
"V","ZFA18800004976564","FIAT","PUNTO","0%","","","CW561GJ"
"V","JTEHG20V606087482","TOYOTA","RAV4","0%","","","CW566GZ"
"V","ZLA35000001003015","LANCIA","MUSA","0%","","","CW568RW"
"V","W0L0XCF0856051783","OPEL","CORSA","0%","","","CW571EW"
"V","","LANCIA","MUSA","0%","","","CW573GP"
"V","WF0PXXTTFP5B10318","FORD","TRANSIT","0%","","","CW577LE"
"V","VSSZZZ6LZ5D001577","SEAT","IBIZA","0%","","","CW578WE"
"V","W0L0AHL3552193936","OPEL","ASTRA","0%","","05/07/2005","CW608FZ"
"V","VF7RERHRH76694136","CITROEN","C5","0%","","22/07/2005","CW646GH"
"V","WF0HXXGAJH5C66245","FORD","FIESTA","0%","","","CW659EY"
"V","VF7FCHFXB27366661","CITROEN","C3","0%","","","CW659VM"
"V","VF1JP0C0534213761","RENAULT","MODUS","0%","","","CW674GA"
"V","WVWZZZ1KZ6B008528","VOLKSWAGEN","GOLF","0%","","","CW693FX"
"V","WMWRE31010TD26347","MINI","MINI","0%","","","CW693NK"
"C","ZCFC3582005555729","IVECO","DAILY","0%","","","CW703HB"
"V","ZCFC3582005574566","IVECO","DAILY","0%","","","CW707HB"
"V","WAUZZZ4F66N055576","AUDI","A6","0%","","07/09/2005","CW710GM"
"V","","BMW","SERIE 3","0%","","","CW718EW"
"V","ZFA24400007663565","FIAT","DUCATO","0%","","20/07/2005","CW729GB"
"V","JTEYG20V600032677","TOYOTA","RAV4","0%","","17/07/2019","CW732TV"
"V","","SKODA","FABIA","0%","","28/06/2005","CW733FV"
"V","WAUZZZ8Z75N006602","AUDI","A2","0%","","","CW742FX"
"V","ZFA19200000585200","FIAT","STILO","0%","","","CW774YL"
"V","VF654ANA000012185","RENAULT","MASTER","0%","","","CW775HA"
"V","","LANCIA","MUSA","0%","","","CW796DP"
"V","WV2ZZZ7HZ6X000607","VOLKSWAGEN","TRANSPORTER","0%","","","CW803GE"
"V","WF0HXXGAJH5P18442","FORD","FIESTA","0%","","","CW806FZ"
"V","ZLA84300002141355","LANCIA","YPSILON","0%","","","CW830GK"
"V","","AIXAM","GT","0%","","","CW830RA"
"V","","VOLKSWAGEN","GOLF","0%","","","CW845FA"
"V","WVWZZZ1KZ6B012616","VOLKSWAGEN","GOLF","0%","","","CW856GG"
"V","ZFA18800000812986","FIAT","PUNTO","0%","","29/07/2005","CW857GK"
"V","KNEJE55185K062541","KIA","SPORTAGE","0%","","","CW869GR"
"V","KL1NF356J6K288586","CHEVROLET","NUBIRA","0%","","","CW872MN"
"V","ZFA18800004973225","FIAT","PUNTO","0%","","","CW885GC"
"V","ZLA84300002077972","LANCIA","YPSILON","0%","","","CW898FA"
"V","ZFA22300005335979","FIAT","DOBLO'","0%","","31/05/2005","CW909JN"
"V","ZFA35000000059311","FIAT","IDEA","0%","","","CW911NJ"
"V","ZFA35000000101194","FIAT","IDEA","0%","","","CW913GB"
"V","ZAR93700005202645","ALFA ROMEO","GT","0%","","","CW954GP"
"V","ZLA84300002158806","LANCIA","YPSILON","0%","","","CW959FW"
"V","ZFA19200000597586","FIAT","STILO","0%","","","CW977GV"
"V","","FIAT","SEICENTO","0%","","","CW988JP"
"V","JF1BP9LKB5G034494","SUBARU","LEGACY","0%","","","CW992EX"
"V","","LANCIA","YPSILON","0%","","","CW993GH"
"V","","AIXAM","GT","0%","","","CX 534 SD"
"V","VF7JMKFVB97264918","CITROEN","C2","0%","","","CX000CC"
"V","ZFA16900000200935","FIAT","PANDA","0%","","","CX006LN"
"V","","AIXAM","GT","0%","","","CX013GA"
"V","","FIAT","PUNTO","0%","","","CX023SY"
"C","VF3ZBPMNC17719341","PEUGEOT","BOXER","100%","","","CX028GA"
"V","YV1MS685462187197","VOLVO","S40","0%","","","CX034TG"
"V","ZLA84300003002002","LANCIA","YPSILON","0%","","","CX037CE"
"V","","FIAT","GRANDE PUNTO","0%","","","CX041GA"
"V","ZFA19200000588568","FIAT","STILO","0%","","","CX056SF"
"V","","FIAT","PANDA","0%","","","CX057SS"
"C","WDB9036611R804143","MERCEDES","SPRINTER","0%","","04/08/2005","CX061GM"
"V","ZFA16900000487508","FIAT","PANDA","0%","","30/09/2005","CX061TJ"
"V","WAUZZZ4FX6N109154","AUDI","A6","0%","","","CX068FX"
"C","JAANPR77L47102320","ISUZU","SERIE N ","100%","","","CX072WX"
"V","","SEAT","LEON","0%","","","CX075WY"
"V","ZFA24400007693604","FIAT","DUCATO","0%","","","CX078YB"
"V","WBANR71070CR00344","BMW","SERIE 5 ","0%","","","CX080SE"
"V","ZFA22300005365680","FIAT","DOBLO'","0%","","","CX086SP"
"V","","VOLKSWAGEN","FOX","0%","","","CX087SX"
"V","","FIAT","DOBLO'","0%","","","CX107KM"
"V","","LANCIA","Y10","0%","","","CX111MN"
"V","WDB2030081A738991","MERCEDES","CLASSE C","0%","","","CX114CC"
"A","ZFA24400007612901","FIAT","DUCATO","0%","","","CX116LB"
"V","WVWZZZ1KZ6B062803","VOLKSWAGEN","GOLF","0%","","","CX117VT"
"V","VF7FCHFXC28514665","CITROEN","C3","0%","","","CX122RZ"
"V","ZFA18800004982567","FIAT","PUNTO","0%","","","CX126RT"
"V","","FIAT","PANDA","0%","","","CX127XN"
"V","VF7FCHFXC28517285","CITROEN","C3","0%","","","CX133RZ"
"V","VSSZZZ5PZ6R001032","SEAT","ALTEA","0%","","","CX136SR"
"V","VF1KCTEEF34807694","RENAULT","KANGOO","0%","","17/01/2006","CX138TB"
"V","ZLA84300002105812","LANCIA","YPSILON","0%","","","CX169PR"
"V","VF7GCRHYB94201023","CITROEN","BERLINGO'","0%","","","CX172FT"
"V","","FIAT","PUNTO EVO","0%","","","CX173EK"
"V","MMBCNK7406D022169 ","MITSUBISHI","L200","0%","","20/12/2005","CX183FX"
"V","WME4540001B070591","SMART","FORFOUR","0%","","","CX188TG"
"V","ZAR93700003316236","ALFA ROMEO","147","0%","","","CX198SW"
"V","WVGZZZ1TZ6W031273","VOLKSWAGEN","TOURAN","0%","","","CX198XY"
"V","VF7ZBRMNB17706471","CITROEN","JUMPER","0%","","","CX199TJ"
"V","","AIXAM","GT","0%","","","CX200RT"
"C","","FORD","TRANSIT","100%","","","CX206FR"
"V","WVWZZZ9NZ6Y049696","VOLKSWAGEN","POLO","0%","","","CX212SK"
"V","","AIXAM","GT","0%","","","CX213FW"
"V","WAUZZZ8P16A062798","AUDI","A3","0%","","","CX214SK"
"V","ZFA18800000799730","FIAT","PUNTO","0%","","","CX220FT"
"V","ZFA18800004942152","FIAT","PUNTO","0%","","","CX222MP"
"V","","FIAT","STILO","0%","","","CX227SG"
"V","JN12AAZ33U0300856 ","NISSAN","350Z","0%","","","CX235DE"
"V","ZFA19900000021187","FIAT","PUNTO","0%","","","CX241MP"
"V","ZAR93700003300629","ALFA ROMEO","147","0%","","","CX242GB"
"V","ZFA16900000492704","FIAT","PANDA","0%","","","CX242TK"
"V","WF0DXXGAJD5C77035","FORD","FIESTA","0%","","","CX246SM"
"V","WDB2037301A857312","MERCEDES","CLASSE C","0%","","","CX255TG"
"V","VF1JP0C0533423833","RENAULT","MODUS","0%","","01/10/2017","CX263RY"
"V","ZFA18800002545867","FIAT","PUNTO","0%","","13/07/2005","CX266FS"
"V","ZFA19900000031485","FIAT","GRANDE PUNTO","0%","","","CX285MP"
"V","","LANCIA","LYBRA","0%","","","CX288BJ"
"V","ZFA35000000105652","FIAT","IDEA","0%","","","CX290SJ"
"V","VF3PNCFAC88007031","PEUGEOT","107","0%","","","CX300SL"
"V","WME4540301B106725","SMART","FORFOUR","0%","","23/01/2006","CX304TG"
"V","VNKKL18390A223904","TOYOTA","YARIS","0%","","","CX305CE"
"V","VF7FCKFVC28518045","CITROEN","C3","0%","","29/05/2006","CX307WZ"
"V","TSMMZC91S00155187","SUZUKI","SWIFT","0%","","26/10/2005","CX312SD"
"V","","FIAT","PANDA","0%","","","CX317TJ"
"V","WVWZZZ9NZ6D032452","VOLKSWAGEN","POLO","0%","","","CX332TG"
"V","ZLA84300002171550","LANCIA","YPSILON","0%","","28/02/2006","CX332WX"
"V","","FIAT","PUNTO","0%","","","CX342TJ"
"V","WAUZZZ8E76A177761","AUDI","A4","0%","","","CX345SX"
"V","W0L0AHL3552239528","OPEL","ASTRA","0%","","21/12/2005","CX347TC"
"V","WAUZZZ8P56A102736","AUDI","A3","0%","","","CX356XW"
"V","ZFA18800004962737","FIAT","PUNTO","0%","","","CX368CD"
"V","ZFA18700001192836","FIAT","SEICENTO","0%","","22/11/2005","CX372ST"
"V","ZAR93700003317384","ALFA ROMEO","147","0%","","","CX387SG"
"V","ZFA16900000478935","FIAT","PANDA","0%","","","CX391FV"
"V","ZFA19900001001295","FIAT","GRANDE PUNTO","0%","","","CX391SG"
"V","ZFA19900000001623","FIAT","GRANDE PUNTO","0%","","","CX397FT"
"V","VF32D9HZA44700384","PEUGEOT","206","0%","","","CX404TA"
"V","ZCFC35A2005555184","IVECO","DAILY","0%","","","CX420TR"
"V","KNEBA24426T235689","KIA","PICANTO","0%","","","CX433SM"
"V","","FIAT","STILO","0%","","","CX435RX "
"V","MPATFS54H6H565716","ISUZU","DMAX","0%","","","CX456TK"
"V","TMBHC26Y964503823","SKODA","FABIA","0%","","","CX459SW"
"V","","BMW","SERIE 1","0%","","","CX460SJ"
"V","WME4540301B098807","SMART","FORFOUR","0%","","","CX463SJ"
"C","VF7BZRHXB86214466","CITROEN","JUMPY","0%","","","CX465FV"
"V","","LANCIA","YPSILON","0%","","","CX465SE"
"V","WDB2030081A880679","MERCEDES","CLASSE C","0%","","","CX470SM"
"V","JTMBA31VX05002407","TOYOTA","RAV4","0%","","03/03/2006","CX476GA"
"V","ZFA18600002267222","FIAT","MULTIPLA","0%","","","CX481RX"
"V","ZFA18700001178207","FIAT","SEICENTO","0%","","","CX485RS"
"V","ZFA18800004987973","FIAT","PUNTO","0%","","","CX485YB"
"V","ZFA22300005346211","FIAT","DOBLO'","0%","","","CX486FV"
"V","ZFA18700001175138","FIAT","SEICENTO","0%","","","CX493RS"
"V","WMWRB11080TK43234","MINI","ONE","0%","","12/05/2006","CX497WH"
"V","WF05XXGCD55A70680","FORD","FOCUS","0%","","","CX498FS"
"V","ZFA18600002256147","FIAT","MULTIPLA","0%","","","CX498RZ"
"V","ZFA22300005358239","FIAT","DOBLO'","0%","","","CX502SE"
"V","WBANJ51090B436510","BMW","SERIE 5 ","0%","","","CX504VL"
"V","","FIAT","PANDA","0%","","","CX516YJ"
"V","WAUZZZ8PX6A112808","AUDI","A3","0%","","","CX525GA"
"V","WVWZZZ1KZ5W568668","VOLKSWAGEN","GOLF","0%","","","CX533FY"
"V","WDD2193221A053487","MERCEDES","CLS","0%","","28/10/2005","CX539FW"
"V","ZFA35000000102196","FIAT","IDEA","0%","","","CX541RZ"
"V","WF0HXXGAJH5G60040","FORD","FIESTA","0%","","","CX545FW"
"V","","LANCIA","YPSILON","0%","","","CX546FV"
"V","ZFA18700001179508","FIAT","SEICENTO","0%","","28/09/2005","CX550SA"
"V","","FIAT","PANDA","0%","","","CX558TJ "
"V","ZFA19900000005411","FIAT","GRANDE PUNTO","0%","","","CX559RZ"
"V","WF0HXXGAJH5U24699","FORD","FIESTA","0%","","","CX561GB"
"V","VF1FC0JAF34301667","RENAULT","KANGOO","0%","","","CX563XT"
"V","SALLSAA146A914056","LAND ROVER","RANGE ROVER","0%","","","CX567FX"
"V","WBAUG51020PV20679","BMW","SERIE 1","0%","","","CX568XK"
"V","WF0UXXGAJU5R00638","FORD","FUSION","0%","","","CX569BX"
"V","WF0DXXGAJD5R81900","FORD","FIESTA","0%","","","CX570FW"
"V","WME4503321J226080","SMART","FORTWO","0%","","","CX574SJ"
"V","VF7FCHFXC28613852","CITROEN","C3","0%","","14/03/2006","CX576WX"
"V","ZFA18800000866199","FIAT","PUNTO","0%","","","CX589TG"
"C","WF0AXXBDFA5K75822","FORD","TRANSIT","100%","","","CX592FZ"
"V","WDD1690071J148446","MERCEDES","CLASSE A","0%","","","CX594BP"
"V","ZFA19900000018964","FIAT","GRANDE PUNTO","0%","","","CX597SA"
"V","WDB2037081A700183","MERCEDES","CLASSE C","0%","","","CX604AJ"
"V","","FIAT","SEICENTO","0%","","","CX609SR"
"C","ZFA16900000556274","FIAT","PANDA","100%","","","CX614TG"
"V","JSAJTA44V00108284 ","SUZUKI","GRAN VITARA","0%","","","CX627LA"
"V","WVWZZZ1KZ5B129648","VOLKSWAGEN","GOLF","0%","","18/10/2005","CX629SE"
"V","ZFA19200000599069","FIAT","STILO","0%","","26/10/2005","CX637SK"
"V","","FIAT","CROMA","0%","","","CX644TD"
"V","ZLA17900013266001","LANCIA","PHEDRA","0%","","","CX665TB"
"V","VF1JP0C0534430575","RENAULT","MODUS","0%","","","CX672HR"
"V","WMWRF31000TF45233","MINI","MINI","0%","","","CX673YW"
"V","WF05XXWPD55D19372","FORD","FOCUS","0%","","24/03/2006","CX684WX"
"V","ZFA19400002015485","FIAT","CROMA","0%","","","CX686SC"
"V","ZFA19900000021428","FIAT","PUNTO","0%","","","CX688SL"
"V","WAUZZZ8P26A080341","AUDI","A3","0%","","27/10/2005","CX707SB"
"V","","AIXAM","GT","0%","","","CX708FV"
"V","ZFA18800000830100","FIAT","PUNTO","0%","","","CX709BF"
"V","ZFA18800004897108","FIAT","PUNTO","0%","","","CX710FT"
"V","VSSZZZ6LZ5D014210","SEAT","IBIZA","0%","","27/10/2005","CX715SB"
"V","WBANC31010CP52301","BMW","SERIE 5 ","0%","","","CX719FT"
"V","","FIAT","IDEA","0%","","","CX734SV"
